,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,f-1_score,roc_auc_score,time
448,"['rp', 'rerp', 'gas', 'gad', 'trgad', 'mk', 'ctwav']",4,2,35,3736280,84.10543130990415,0,0.8322113100969254,3
449,"['rerp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,29,216908,75.15974440894568,0,0.7474870017331022,2
450,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,2,44,1382460,83.30670926517571,0,0.827949162333911,2
451,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'remk', 'trmk']",2,3,46,498974,82.18849840255591,0,0.8182078438924194,2
452,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'trmk']",4,2,65,12505186,88.81789137380191,0,0.8842184992618268,3
453,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'trmk']",4,2,59,10339712,88.73801916932908,0,0.8820938442775531,3
454,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,1,79,11280542,87.22044728434504,0,0.8710392194620964,2
455,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,68,18404831,88.33865814696486,0,0.8798998652031581,5
456,"['gas', 'regas', 'trgas', 'regad', 'trgad', 'ctwav']",3,2,18,235342,84.66453674121406,0,0.840415944540728,2
457,"['trrp', 'regas', 'trgas', 'gad', 'trgad', 'ctwav']",3,3,20,400747,81.38977635782747,0,0.8135682649720778,3
458,"['regas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",3,1,90,3466059,84.7444089456869,0,0.8425405995250016,1
459,"['trrp', 'regas', 'trgas', 'trgad', 'mk', 'remk', 'ctwav']",2,1,57,336271,79.47284345047923,0,0.7939033314076642,1
460,"['rp', 'trrp', 'mk', 'trmk']",4,2,66,12498718,88.73801916932908,0,0.8823454650491046,3
461,"['rp', 'trrp', 'trgad', 'mk', 'remk']",4,1,50,4410939,88.33865814696486,0,0.8785159509596252,2
462,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,12,262811,84.66453674121406,0,0.8409191860838308,2
463,"['rp', 'trrp', 'gad', 'regad', 'trgad', 'trmk']",4,3,38,5763280,84.50479233226837,0,0.8371731176583863,5
464,"['trrp', 'gas', 'regas', 'mk', 'trmk']",3,2,83,4953104,81.629392971246,0,0.8195647987675716,2
465,"['rerp', 'trrp', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,3,24,2312072,84.185303514377,0,0.8363489312536105,5
466,"['rerp', 'regas', 'gad', 'trgad', 'remk', 'ctwav']",3,3,96,8993402,83.06709265175719,0,0.8230849220103986,3
467,"['trrp', 'regad', 'mk', 'ctwav']",3,3,41,1732553,81.54952076677316,0,0.812910969895372,3
468,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'regad', 'mk', 'ctwav']",2,3,95,2107610,78.83386581469648,0,0.7881032158675141,2
469,"['rp', 'trrp', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",4,3,43,7721925,87.46006389776358,0,0.8699903716541498,5
470,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",3,2,31,731890,81.629392971246,0,0.8081160536619808,2
471,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",3,2,36,923600,80.19169329073482,0,0.7932729956993388,2
472,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'ctwav']",3,2,31,730322,80.91054313099042,0,0.8003170935233327,2
473,"['rerp', 'trrp', 'regas', 'gad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,38,342542,75.23961661341853,0,0.7538892098337506,2
474,"['rp', 'trgad', 'trmk', 'ctwav']",4,1,35,2290673,87.46006389776358,0,0.8702419924257012,2
475,"['rerp', 'gad', 'regad', 'mk', 'remk']",4,2,90,23221396,83.70607028753993,0,0.8293882790936519,3
476,"['rerp', 'trrp', 'trgas', 'mk', 'ctwav']",2,1,36,131609,73.48242811501598,0,0.7299184800051353,1
477,"['rp', 'rerp', 'trrp', 'regas', 'mk', 'trmk']",2,2,52,448164,79.15335463258786,0,0.7915694203735798,1
478,"['rp', 'trrp', 'trgas']",4,2,59,10330892,88.33865814696486,0,0.8786417613454008,3
479,"['rp', 'trrp', 'trgas']",4,1,59,6339167,87.46006389776358,0,0.8689838885679441,2
480,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,66,17339999,86.90095846645367,0,0.864679376083189,5
481,"['rp', 'trrp', 'trgas', 'mk']",4,3,55,12482808,88.4185303514377,0,0.8790050709288144,5
482,"['trrp', 'gas', 'regas', 'trgas', 'regad', 'ctwav']",3,1,60,1549427,81.70926517571885,0,0.8121278644328904,1
483,"['rp', 'trrp', 'gas', 'trgas', 'mk']",4,3,63,16298258,87.30031948881789,0,0.87052185634508,5
484,"['gas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",3,2,15,186986,82.34824281150159,0,0.8178021695872648,2
485,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,3,67,18404831,87.8594249201278,0,0.877971628474228,5
486,"['trrp', 'regas', 'trgas', 'trgad', 'trmk']",4,3,75,22968437,82.98722044728434,0,0.8330380640605943,5
487,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,3,67,18411495,87.30031948881789,0,0.8669991655433597,5
488,"['gas', 'remk']",4,2,95,26401970,82.18849840255591,0,0.821101482765261,3
489,"['rp', 'trrp', 'trgas', 'regad', 'remk', 'trmk', 'ctwav']",2,3,56,727176,79.63258785942492,0,0.7967687271326785,2
490,"['rp', 'regas', 'trgas', 'trgad', 'mk', 'trmk', 'ctwav']",2,1,26,73367,78.43450479233226,0,0.7794929071185571,1
491,"['trrp', 'trgas', 'trgad', 'mk', 'remk']",2,1,67,450961,80.11182108626198,0,0.800332498876693,1
492,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk']",3,1,16,116174,84.34504792332268,0,0.8417305346941395,1
493,"['rp', 'rerp', 'trrp', 'trgas', 'gad', 'regad', 'mk']",2,2,45,354914,81.30990415335464,0,0.8123242826882341,1
494,"['trrp', 'gas', 'trgas', 'gad', 'ctwav']",2,3,91,1924205,81.70926517571885,0,0.8175377110212466,2
495,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'trmk', 'ctwav']",4,1,64,7223090,87.69968051118211,0,0.8715835419474934,2
496,"['trgas', 'regad', 'trgad', 'ctwav']",3,1,14,87722,83.38658146964856,0,0.8290673342319789,1
497,"['rp', 'regad', 'trgad', 'mk', 'remk', 'trmk']",2,1,51,270025,81.46964856230032,0,0.8173284549714358,1
498,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'regad', 'remk', 'trmk']",3,2,53,2064340,82.18849840255591,0,0.8125463765325116,2
499,"['trrp', 'trgas', 'gad', 'regad', 'remk']",4,2,84,20233208,82.90734824281151,0,0.8270132871172731,3
500,"['rp', 'trrp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",4,3,18,1304177,87.22044728434504,0,0.8683972013608062,5
501,"['trrp', 'ctwav']",2,2,88,1241726,78.35463258785943,0,0.7826522883368638,1
502,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",3,3,13,201786,83.46645367412141,0,0.83156942037358,3
503,"['regas', 'regad', 'remk']",2,1,43,189279,69.08945686900958,0,0.6778548045445794,1
504,"['rerp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk']",2,2,43,332224,75.23961661341853,0,0.7474728801591887,2
505,"['trrp', 'regas', 'trgas', 'regad', 'trgad', 'mk']",2,2,60,592952,74.76038338658147,0,0.7464253161306887,1
506,"['rp', 'trrp', 'mk', 'remk', 'trmk']",4,2,66,12501952,88.01916932907348,0,0.8741690737531291,3
507,"['rp', 'trrp', 'trgas', 'mk']",4,1,59,6342107,88.65814696485623,0,0.8834918800949998,2
508,"['rerp', 'regas', 'trgas', 'gad', 'trgad', 'mk']",4,1,14,352238,84.98402555910543,0,0.8435047178894666,2
509,"['rp', 'trrp', 'gad', 'regad', 'trgad', 'mk', 'trmk']",4,3,52,10774519,86.0223642172524,0,0.853260157904872,5
510,"['gad', 'mk', 'trmk']",4,3,62,15291076,83.70607028753993,0,0.8319044868091662,5
511,"['gas', 'regas', 'trgas', 'trgad', 'mk', 'remk', 'trmk']",3,3,24,575096,83.06709265175719,0,0.8362950125168496,3
512,"['rp', 'trrp', 'regad', 'mk', 'remk', 'trmk']",3,3,31,1013290,81.86900958466454,0,0.812225431670839,3
513,"['rp', 'trrp', 'trgas', 'gad', 'trmk', 'ctwav']",2,2,64,672930,76.91693290734824,0,0.7724642146479235,1
514,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'trmk', 'ctwav']",3,3,62,3768252,82.50798722044729,0,0.8175223056678862,3
515,"['rp', 'trrp', 'gad', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,94,2021212,78.43450479233226,0,0.7857834264073432,2
516,"['rp', 'gas', 'trgas', 'trgad', 'trmk', 'ctwav']",4,3,38,5763280,87.38019169329074,0,0.8700044932280634,5
517,"['trrp', 'regas', 'regad', 'trgad', 'mk', 'remk', 'trmk']",4,3,60,14334377,84.98402555910543,0,0.8476564606200654,5
518,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'gad', 'mk', 'trmk']",2,3,42,416063,69.88817891373802,0,0.7032530971179152,2
519,"['rp', 'trrp', 'gas', 'regad', 'remk', 'trmk', 'ctwav']",2,3,25,163521,81.94888178913737,0,0.8195083124719174,2
520,"['rp', 'trrp', 'gas', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",2,3,25,164795,78.99361022364218,0,0.791094421978304,2
521,"['rerp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",2,3,54,682088,77.55591054313099,0,0.7734835355285963,2
522,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'trmk']",4,2,66,12505186,87.1405750798722,0,0.8656434944476539,3
523,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,69,19500548,87.77955271565496,0,0.8734565761602157,5
524,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'gad', 'trmk', 'ctwav']",4,2,72,14884022,85.78274760383387,0,0.849528211053341,3
525,"['rp', 'gas', 'trgas', 'regad', 'trgad', 'trmk']",2,1,66,428523,77.71565495207668,0,0.7755940689389562,1
526,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'gad', 'trmk', 'ctwav']",4,2,74,15720154,84.7444089456869,0,0.8382630464086271,3
527,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgad', 'mk', 'trmk', 'ctwav']",4,2,68,13283088,87.53993610223642,0,0.8703536812375633,3
528,"['rerp', 'trrp', 'gas', 'gad', 'trgad', 'mk', 'ctwav']",4,3,62,15303228,87.38019169329074,0,0.8727723217151293,5
529,"['rp', 'rerp', 'gas', 'regas', 'mk', 'remk', 'trmk', 'ctwav']",3,3,51,2659451,82.58785942492013,0,0.8201502021952628,3
530,"['trrp', 'gas', 'regas', 'gad', 'trgad', 'mk', 'trmk']",4,2,79,18363002,87.53993610223642,0,0.8740021824250593,3
531,"['rp', 'rerp', 'regas', 'regad', 'mk', 'remk']",2,3,69,1123658,75.79872204472844,0,0.7466191668271391,2
532,"['rp', 'gas', 'trgad', 'remk', 'trmk', 'ctwav']",2,3,38,338818,81.70926517571885,0,0.8166570383208165,2
533,"['rp', 'gas', 'trgas', 'gad', 'regad', 'trgad']",2,2,53,482248,78.75399361022365,0,0.7837139739392772,1
534,"['rerp', 'trrp', 'gas', 'trgas', 'trmk', 'ctwav']",3,1,86,3166500,83.70607028753993,0,0.8314012452660633,1
535,"['rp', 'trrp', 'mk', 'remk']",4,2,30,2594596,87.77955271565496,0,0.8728275242313371,3
536,"['gas', 'trgas', 'regad', 'remk', 'ctwav']",3,2,13,143382,82.98722044728434,0,0.8288863213299955,2
537,"['gas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",2,1,46,213108,83.30670926517571,0,0.829333076577444,1
538,"['trrp', 'gas', 'trgas', 'remk', 'trmk', 'ctwav']",2,1,29,94344,79.71246006389777,0,0.796754605558765,1
539,"['trrp', 'gas', 'regas', 'regad', 'remk']",2,1,37,145912,77.23642172523962,0,0.7653623467488285,1
540,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'mk', 'remk']",4,2,91,24272684,85.3035143769968,0,0.8449579562231209,3
541,"['rp', 'gas', 'regas', 'gad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,72,1195364,81.78913738019169,0,0.8161396752037999,2
542,"['rp', 'gas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",4,2,73,15716528,85.94249201277955,0,0.8526452275499069,3
543,"['rerp', 'gas', 'trgas', 'gad', 'regad']",3,2,89,5682376,83.06709265175719,0,0.8238397843250529,2
544,"['gas', 'regad', 'trgad']",2,3,25,158425,79.47284345047923,0,0.7906322613774953,2
545,"['rp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",2,3,94,2025818,79.63258785942492,0,0.7966429167469029,2
546,"['rp', 'gas', 'regas', 'regad', 'mk', 'remk', 'ctwav']",4,2,25,1955240,83.30670926517571,0,0.8243006611464151,3
547,"['rerp', 'gas', 'trgas', 'regad', 'trgad', 'mk', 'trmk']",3,2,69,3452086,77.95527156549521,0,0.7662417356698118,2
548,"['trrp', 'gas', 'regas', 'regad', 'trmk', 'ctwav']",3,3,25,671977,81.94888178913737,0,0.8148533281982155,3
549,"['rp', 'trrp', 'trgad', 'mk', 'remk']",4,3,66,17330297,87.8594249201278,0,0.872561781885872,5
550,"['trrp', 'gas', 'regas', 'gad', 'mk', 'trmk']",4,2,81,19286442,84.98402555910543,0,0.8452660632903267,3
551,"['rp', 'rerp', 'gas', 'trgas', 'trgad', 'remk', 'ctwav']",4,1,71,9135704,86.50159744408946,0,0.8580820335066435,2
552,"['trrp', 'regad', 'remk', 'ctwav']",4,2,61,11032436,86.66134185303514,0,0.8633378265613968,3
553,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'trmk']",4,3,66,17333531,88.81789137380191,0,0.8840926888760511,5
554,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'trmk']",4,3,31,4098858,85.14376996805112,0,0.8492637524873227,5
555,"['rerp', 'trrp', 'trgad', 'remk']",3,3,87,7553152,84.82428115015975,0,0.8429039091084153,3
556,"['rp', 'rerp', 'trrp', 'trgas', 'regad', 'mk', 'remk', 'trmk']",2,2,13,37920,75.95846645367412,0,0.7450811990500034,1
557,"['gas', 'trgas', 'regad', 'ctwav']",3,2,16,185418,85.38338658146965,0,0.8483407150651519,2
558,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'mk', 'remk', 'ctwav']",4,2,75,16579744,85.38338658146965,0,0.8456986969638616,3
559,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,2,54,8384824,88.25878594249201,0,0.8815495217921562,3
560,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'trgad', 'remk', 'trmk', 'ctwav']",3,2,62,2718422,83.70607028753993,0,0.8305205725656332,2
561,"['rp', 'regas', 'regad', 'trgad', 'mk', 'remk']",2,3,15,64262,74.4408945686901,0,0.7341523846203222,2
562,"['regas', 'trgas', 'gad', 'regad', 'ctwav']",3,3,54,2858126,80.43130990415335,0,0.7957468386931125,3
563,"['rerp', 'gas', 'regas', 'trgas', 'mk', 'trmk', 'ctwav']",3,2,20,290392,81.38977635782747,0,0.8148263688298352,2
564,"['regad', 'trgad', 'ctwav']",3,2,16,184634,83.38658146964856,0,0.830828679632839,2
565,"['rp', 'trrp', 'regas', 'gad', 'trgad', 'mk', 'ctwav']",3,3,16,259366,82.26837060702876,0,0.8179421015469542,3
566,"['rp', 'regad', 'trgad', 'mk', 'remk', 'trmk']",4,1,80,11268782,84.98402555910543,0,0.8462725463765326,2
567,"['rp', 'rerp', 'gad', 'trgad', 'mk', 'remk', 'trmk']",3,3,80,6258102,84.90415335463258,0,0.8425123563771744,3
568,"['rp', 'gas', 'regas', 'mk', 'remk']",4,1,78,10709616,87.1405750798722,0,0.8686629437062713,2
569,"['rerp', 'trrp', 'trgas', 'regad', 'mk', 'remk', 'ctwav']",4,2,46,6088630,84.02555910543131,0,0.8299608447268758,3
570,"['rp', 'trrp', 'regas', 'trgas', 'mk']",4,2,64,11757538,88.89776357827476,0,0.8853366711598948,3
571,"['trrp', 'trgas', 'mk', 'remk', 'trmk']",4,3,62,15297152,84.90415335463258,0,0.8508158418383721,5
572,"['trrp', 'mk', 'remk']",4,2,53,8371594,85.8626198083067,0,0.8597047307272611,3
573,"['trrp', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,3,67,18398167,85.8626198083067,0,0.8593272995699338,5
574,"['trrp', 'gas', 'regas', 'gad', 'regad', 'mk', 'remk']",4,2,54,8382178,80.91054313099042,0,0.8057269401116888,3
575,"['rerp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",3,1,16,115390,79.47284345047923,0,0.7878644328904294,1
576,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'mk', 'remk']",2,1,39,166992,74.76038338658147,0,0.7431542461005199,1
577,"['rp', 'rerp', 'trgas', 'gad', 'regad', 'remk', 'trmk']",2,3,90,1850513,82.74760383386581,0,0.8189896655754542,2
578,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,2,64,11757538,87.06070287539936,0,0.8636446498491559,3
579,"['trgas', 'gad', 'regad']",3,1,15,113038,78.27476038338658,0,0.7754952179215611,1
580,"['gas', 'regas', 'gad', 'trgad', 'trmk']",2,3,89,1841693,79.7923322683706,0,0.7981243982283843,2
581,"['trrp', 'regas', 'trgad', 'mk', 'remk', 'ctwav']",3,3,42,1736669,83.46645367412141,0,0.8318210411451312,3
582,"['rerp', 'gas', 'regas', 'gad', 'mk', 'trmk', 'ctwav']",2,3,60,832637,77.47603833865814,0,0.7719879324732011,2
583,"['rp', 'trrp', 'regas', 'mk', 'remk']",4,2,61,11035474,86.98083067092652,0,0.8626522883368638,3
584,"['regas', 'regad', 'mk']",4,1,23,1021076,79.2332268370607,0,0.7869003145259645,2
585,"['rp', 'trrp', 'mk']",4,2,64,11751266,88.73801916932908,0,0.8838551896784133,3
586,"['rp', 'trrp', 'regas', 'trgas', 'mk']",4,2,59,10336772,89.53674121405751,0,0.8918916490146993,3
587,"['rp', 'gas', 'regas', 'mk', 'trmk', 'ctwav']",4,1,60,6347987,86.82108626198082,0,0.862680531484691,2
588,"['rerp', 'gas', 'regas', 'gad', 'trgad', 'mk', 'ctwav']",4,1,12,260459,85.54313099041534,0,0.849948006932409,2
589,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",2,3,90,1850513,83.46645367412141,0,0.8276692984145324,2
590,"['gas', 'regas', 'trgas', 'gad', 'trgad', 'mk']",4,2,47,6625562,86.42172523961662,0,0.8638834328262404,3
591,"['rerp', 'gas', 'trgas', 'mk']",2,2,46,348152,73.1629392971246,0,0.7263264651132935,1
592,"['rp', 'rerp', 'trgad', 'mk', 'remk']",3,3,78,5942372,86.10223642172524,0,0.8571461582900056,3
593,"['rp', 'rerp', 'gas', 'trgas', 'regad', 'remk', 'trmk', 'ctwav']",2,3,26,164795,73.80191693290735,0,0.7369073753129213,2
594,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'ctwav']",2,2,95,1504178,79.7923322683706,0,0.7963630528275243,1
595,"['rerp', 'trrp', 'gas', 'gad', 'trgad', 'trmk']",4,1,35,2294201,85.22364217252397,0,0.8454753193401373,2
596,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",4,3,72,20635868,87.06070287539936,0,0.8652801848642403,5
597,"['rerp', 'regad', 'mk', 'trmk', 'ctwav']",4,3,72,20618228,86.98083067092652,0,0.8651684960523781,5
598,"['trrp', 'gas', 'regas', 'gad', 'mk', 'remk', 'trmk']",4,2,54,8382178,86.26198083067092,0,0.8613954682585532,3
599,"['rp', 'rerp', 'trrp', 'trgas', 'gad', 'mk', 'remk']",4,2,92,24272684,86.82108626198082,0,0.8630579626420181,3
600,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'remk', 'ctwav']",4,2,90,23230216,84.90415335463258,0,0.8415058732909686,3
601,"['rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",3,2,87,5451206,83.78594249201278,0,0.8316387444637011,2
602,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,2,75,4076832,84.58466453674122,0,0.8435753257590346,2
603,"['rp', 'trrp', 'gas', 'gad', 'regad', 'trgad', 'mk']",3,3,41,1738727,82.74760383386581,0,0.8197445278901085,3
604,"['rp', 'trrp', 'regas', 'mk', 'remk']",4,2,59,10336772,89.05750798722045,0,0.8853084280120674,3
605,"['rp', 'trgas', 'gad', 'ctwav']",4,2,90,23216986,88.09904153354633,0,0.877677642980936,3
606,"['gas', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,2,57,9666136,84.42492012779553,0,0.8458681558508249,3
607,"['regas', 'trgas', 'gad', 'mk']",4,2,18,939430,82.34824281150159,0,0.8220797227036395,3
608,"['regas', 'trgas', 'gad', 'mk', 'remk']",4,2,20,1159192,78.35463258785943,0,0.7827780987226396,3
609,"['rerp', 'gas', 'regas', 'regad', 'mk', 'trmk']",3,1,22,214452,73.8817891373802,0,0.7241864047756595,1
610,"['rp', 'trrp', 'regas', 'trgas', 'mk']",4,3,59,14328497,88.09904153354633,0,0.8754130560369727,5
611,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,1,55,5540348,85.46325878594249,0,0.8487040246485654,2
612,"['rp', 'mk', 'remk']",4,2,96,26406674,88.09904153354633,0,0.8788099364529173,3
613,"['rerp', 'regas', 'trgas', 'remk', 'ctwav']",2,3,86,1683128,76.1182108626198,0,0.7588920983375056,2
614,"['regas', 'gad', 'mk', 'trmk', 'ctwav']",4,3,12,583013,86.0223642172524,0,0.8569086590923679,5
615,"['rerp', 'trrp', 'gas', 'regad', 'trgad', 'mk', 'ctwav']",4,3,12,584189,86.50159744408946,0,0.8617305346941395,5
616,"['gas', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",3,2,88,5438270,84.02555910543131,0,0.8315963797419603,2
617,"['rp', 'trrp', 'gas', 'trgas', 'trgad', 'remk', 'ctwav']",2,1,85,722552,81.23003194888179,0,0.8083124719173247,1
618,"['rp', 'rerp', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'trmk']",3,2,67,3262404,81.94888178913737,0,0.8098209127671866,2
619,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'trgad', 'mk']",3,1,67,1989461,84.185303514377,0,0.8348392066243019,1
620,"['rp', 'trrp', 'regas', 'mk', 'remk', 'trmk']",4,3,64,16301394,87.69968051118211,0,0.8714577315617177,5
621,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'regad', 'trgad', 'remk']",4,3,14,793118,84.26517571884985,0,0.8352025162077156,5
622,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk']",2,1,37,153360,78.51437699680511,0,0.7818691828743822,1
623,"['rp', 'trrp', 'mk']",4,2,60,10330892,86.74121405750799,0,0.8608074972719687,3
624,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'trmk']",4,1,12,259871,78.99361022364218,0,0.786187816933051,2
625,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,3,67,18394835,88.89776357827476,0,0.8839527569163618,5
626,"['trrp', 'regas', 'trmk', 'ctwav']",4,1,55,5526628,86.18210862619809,0,0.858138519802298,2
627,"['rp', 'regas', 'gad', 'mk', 'remk']",3,2,21,347810,78.19488817891374,0,0.7821772899415881,2
628,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'ctwav']",3,3,35,1284779,83.14696485623003,0,0.8254611977662237,4
629,"['rp', 'trrp', 'regas', 'trgad', 'remk']",4,2,54,8376886,88.09904153354633,0,0.8752872456511971,3
630,"['trrp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'trmk']",4,2,77,17457766,86.66134185303514,0,0.8657282238911355,3
631,"['rp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,22,121974,80.43130990415335,0,0.7986404775659542,2
632,"['gas', 'regas', 'trgas', 'gad', 'trgad', 'mk']",4,2,13,571992,82.90734824281151,0,0.8322973233198536,3
633,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'trgad', 'mk']",4,1,53,5147754,86.50159744408946,0,0.8600949996790551,2
634,"['rp', 'trrp', 'gas', 'gad', 'regad']",2,2,18,57484,67.81150159744409,0,0.6773258874125427,1
635,"['rp', 'trrp', 'mk', 'trmk']",4,3,67,18391503,88.73801916932908,0,0.882219654663329,5
636,"['gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",4,2,21,1404008,85.54313099041534,0,0.8556094742923165,3
637,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'remk']",4,2,54,8382178,85.46325878594249,0,0.8539880608511458,3
638,"['trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,2,32,2956882,81.0702875399361,0,0.8054470761923102,3
639,"['gas', 'regas', 'gad', 'remk']",3,3,77,5938550,82.02875399361022,0,0.8210039155273123,3
640,"['regas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",3,1,19,178077,81.30990415335464,0,0.8110661788304769,1
641,"['trgas', 'gad', 'regad', 'trgad', 'remk']",3,3,68,4522019,79.07348242811501,0,0.7834058668720714,3
642,"['regas', 'trgas', 'gad', 'regad', 'trgad', 'mk']",4,1,85,13018316,81.94888178913737,0,0.8168662943706272,2
643,"['rp', 'rerp', 'trrp', 'regad', 'remk', 'trmk']",3,3,56,3075592,82.58785942492013,0,0.8173823737081969,3
644,"['gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,3,68,18411495,86.10223642172524,0,0.8600397971628474,5
645,"['rp', 'rerp', 'gas', 'trgas']",3,1,89,3457239,84.82428115015975,0,0.8446652545092753,1
646,"['rerp', 'trrp', 'regad', 'trgad']",2,1,50,245339,77.79552715654953,0,0.7769638616085757,1
647,"['rerp', 'trrp', 'trgas', 'trgad', 'remk', 'trmk', 'ctwav']",4,1,41,3120297,86.98083067092652,0,0.8640362025803967,2
648,"['rp', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'trmk']",2,3,48,540014,75.63897763578275,0,0.7568380512227998,2
649,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",3,1,77,2619456,83.54632587859425,0,0.8291649014699275,1
650,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",2,3,80,1482662,80.03194888178913,0,0.7980820335066435,2
651,"['rp', 'trrp', 'trgas', 'mk']",4,2,60,10333832,88.4185303514377,0,0.8795083124719173,3
